CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,SnapStoreCount,WalmartCount,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,KidsShare,SeniorsShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare,DollarStoreShare,SnapStoreShare,WalmartShare
12087971800,Florida,Monroe County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,5,0,352900,1783300,0.431,7280,1770,774800,690900,390.87,1052,575,4043,685,27,1,10,144,2124,201,361,2387,5740,0.183275261324042,0.100174216027875,0.704355400696864,0.119337979094077,0.00470383275261324,1.74216027874564e-4,0.00174216027874564,0.0250871080139373,0.370034843205575,0.084206116464181,0.15123586091328,0,8.71080139372822e-4,0
12087971900,Florida,Monroe County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,323700,2025700,0.474,4760,1310,746900,467300,453.24,1134,514,4836,725,111,3,33,265,1723,126,207,2440,6237,0.181818181818182,0.0824114157447491,0.775372775372775,0.11624178290845,0.0177970177970178,4.81000481000481e-4,0.00529100529100529,0.0424883758217092,0.276254609587943,0.0516393442622951,0.0848360655737705,0,1.60333493666827e-4,0
12087972000,Florida,Monroe County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,5,0,394400,2044200,0.445,6840,1700,869200,721000,358.98,523,602,3680,201,101,10,9,163,746,128,58,2430,3720,0.140591397849462,0.161827956989247,0.989247311827957,0.0540322580645161,0.0271505376344086,0.00268817204301075,0.00241935483870968,0.0438172043010753,0.200537634408602,0.0526748971193416,0.0238683127572016,2.68817204301075e-4,0.00134408602150538,0
12087972100,Florida,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,333100,1533000,0.452,7680,1570,780100,597900,298.61,832,472,3387,293,74,6,20,185,1003,104,114,2000,4843,0.171794342349783,0.0974602519099732,0.699359900887879,0.0604996902746232,0.0152797852570721,0.00123890150733017,0.00412967169110056,0.0381994631426802,0.207103035308693,0.052,0.057,2.06483584555028e-4,0.00185835226099525,0
12087972200,Florida,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403000,2311200,0.473,5820,1490,896500,652400,444.78,413,378,2594,201,33,2,10,63,702,136,49,1320,3184,0.129711055276382,0.118718592964824,0.814698492462312,0.0631281407035176,0.0103643216080402,6.28140703517588e-4,0.00314070351758794,0.019786432160804,0.220477386934673,0.103030303030303,0.0371212121212121,0,3.14070351758794e-4,0
12087972300,Florida,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802200,5290400,0.539,4570,1610,1363700,1031400,641.56,186,396,2391,62,25,14,9,118,379,194,24,1719,2507,0.0741922616673315,0.157957718388512,0.953729557239729,0.0247307538891105,0.00997207818109294,0.00558436378141205,0.00358994814519346,0.0470682090147587,0.151176705225369,0.112856311809191,0.0139616055846422,0,0,0
12087972400,Florida,Monroe County,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,717600,4747500,0.469,4540,1620,1387500,1055400,454.37,331,495,2027,855,31,3,15,194,386,380,82,2077,2572,0.128693623639191,0.192457231726283,0.788102643856921,0.332426127527216,0.0120528771384137,0.00116640746500778,0.00583203732503888,0.0754276827371695,0.150077760497667,0.182956186807896,0.039480019258546,0,0.00116640746500778,0
12087972500,Florida,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,91,194,1012,39,14,1,9,24,87,89,9,1225,1104,0.0824275362318841,0.175724637681159,0.916666666666667,0.0353260869565217,0.0126811594202899,9.05797101449275e-4,0.00815217391304348,0.0217391304347826,0.078804347826087,0.0726530612244898,0.0073469387755102,0,0.00181159420289855,0
12087972600,Florida,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762300,4168600,0.47,6220,1840,1449100,1268300,NA,67,117,763,27,9,0,0,39,205,55,17,521,676,0.099112426035503,0.173076923076923,1.12869822485207,0.0399408284023669,0.0133136094674556,0,0,0.0576923076923077,0.303254437869822,0.105566218809981,0.0326295585412668,0,0,0
12087980000,Florida,Monroe County,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,5,18,6,0,0,0,0,0,0,0,15,19,0.157894736842105,0.263157894736842,0.947368421052632,0.315789473684211,0,0,0,0,0,0,0,0,0,0
12087980100,Florida,Monroe County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,0,0,0,1,0,0,0,0,11,0,NA,NA,Inf,NA,NA,NA,Inf,NA,NA,0,0,NA,NA,NA
12089050101,Florida,Nassau County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,89500,380500,0.331,9890,1490,342800,260700,521.32,1034,1438,4945,1046,51,11,30,288,435,247,443,3740,7408,0.139578833693305,0.194114470842333,0.667521598272138,0.141198704103672,0.00688444924406047,0.00148488120950324,0.00404967602591793,0.0388768898488121,0.0587203023758099,0.0660427807486631,0.118449197860963,0,0,0
12089050102,Florida,Nassau County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,106600,362100,0.369,12660,1530,370100,285200,610.62,494,591,2518,161,28,0,17,41,82,9,45,1944,2888,0.171052631578947,0.204639889196676,0.871883656509695,0.0557479224376731,0.00969529085872576,0,0.00588642659279778,0.014196675900277,0.028393351800554,0.00462962962962963,0.0231481481481481,0,3.46260387811634e-4,0
12089050201,Florida,Nassau County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272000,571800,0.478,22620,2380,506000,620900,NA,70,1065,1704,39,5,0,0,11,28,36,26,2387,1850,0.0378378378378378,0.575675675675676,0.921081081081081,0.0210810810810811,0.0027027027027027,0,0,0.00594594594594595,0.0151351351351351,0.0150816925010473,0.0108923334729786,0,0,0
12089050202,Florida,Nassau County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,95400,286600,0.353,14710,1640,326300,274200,339.89,1085,1233,5632,284,86,8,19,192,284,120,133,3979,7163,0.151472846572665,0.172134580483038,0.786262739075806,0.0396481920982828,0.012006142677649,0.00111685048164177,0.0026525198938992,0.0268044115594025,0.0396481920982828,0.0301583312390048,0.033425483789897,0,0,0
12089050203,Florida,Nassau County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,0,148800,447400,0.387,14570,1940,401000,386900,321.43,402,1088,3088,143,38,0,9,58,80,40,79,2910,3842,0.104633003643935,0.283185840707965,0.803748047891723,0.0372201978136387,0.00989068193649141,0,0.00234252993232691,0.015096304008329,0.0208224882873503,0.013745704467354,0.0271477663230241,0,0.00104112441436752,0
12089050301,Florida,Nassau County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,27800,58900,0.182,22150,1640,202400,164900,101.68,1940,629,6305,742,86,0,33,275,374,138,261,4141,10517,0.184463249976229,0.059807930018066,0.599505562422744,0.070552438908434,0.00817723685461634,0,0.00313777693258534,0.0261481411048778,0.0355614719026338,0.033325283747887,0.0630282540449167,0,0,0
12089050302,Florida,Nassau County,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,25200,41400,0.201,30470,1400,202600,143700,NA,1561,823,6212,358,65,6,31,159,172,202,441,2929,7705,0.20259571706684,0.106813757300454,0.806229720960415,0.0464633354964309,0.00843608046722907,7.78715120051914e-4,0.00402336145360156,0.0206359506813757,0.0223231667748215,0.0689655172413793,0.150563332195289,0,0,0
12089050303,Florida,Nassau County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,45500,87500,0.221,25340,1840,244200,230200,113.18,2786,1648,11072,713,152,13,74,287,385,122,416,6049,14452,0.19277608635483,0.114032659839469,0.766122336008857,0.049335732078605,0.0105175754220869,8.99529476889012e-4,0.00512039856075284,0.0198588430667036,0.0266399114309438,0.0201686229128782,0.0687716978012895,0,0,0
12089050400,Florida,Nassau County,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15900,21000,0.164,39900,1320,174300,117700,169.5,2255,1238,8342,474,32,7,39,134,136,135,618,3640,8909,0.253114827702324,0.138960601638792,0.936356493433606,0.0532046245369851,0.00359187338646313,7.85722303288809e-4,0.00437759568975194,0.0150409698058143,0.0152654618924683,0.0370879120879121,0.16978021978022,0,0,0
12089050502,Florida,Nassau County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,23400,0.181,50060,1540,187100,148600,143.95,1734,904,6795,204,53,2,33,150,187,42,311,3025,7546,0.22979061754572,0.119798568778161,0.900477073946462,0.0270341902994964,0.00702358865624172,2.65041081367612e-4,0.0043731778425656,0.0198780811025709,0.0247813411078717,0.0138842975206612,0.102809917355372,0,0,0
12089050503,Florida,Nassau County,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18500,25100,0.157,38310,1410,196200,140900,134.77,1551,751,5296,460,27,3,15,154,138,150,401,2667,6661,0.232847920732623,0.112745833958865,0.795075814442276,0.0690586998949107,0.00405344542861432,4.50382825401591e-4,0.00225191412700796,0.0231196517039484,0.0207176099684732,0.0562429696287964,0.150356205474316,0,0,0
12089050504,Florida,Nassau County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15800,16600,0.143,53160,1510,183800,142100,181.56,1007,500,3900,44,16,0,8,91,79,6,83,1564,4157,0.242242001443349,0.120279047389945,0.938176569641568,0.0105845561703151,0.00384892951647823,0,0.00192446475823911,0.0218907866249699,0.0190040894876113,0.00383631713554987,0.0530690537084399,0,2.40558094779889e-4,0
12091020100,Florida,Okaloosa County,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,11900,21400,0.196,43390,1340,144700,108800,205.64,1730,1168,7160,200,39,3,117,169,105,267,269,3568,7700,0.224675324675325,0.151688311688312,0.92987012987013,0.025974025974026,0.00506493506493506,3.8961038961039e-4,0.0151948051948052,0.0219480519480519,0.0136363636363636,0.0748318385650224,0.0753923766816143,0,0,0
12091020200,Florida,Okaloosa County,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,434,296,1714,149,9,0,6,43,21,9,105,940,1994,0.21765295887663,0.148445336008024,0.859578736208626,0.0747241725175527,0.0045135406218656,0,0.00300902708124373,0.0215646940822467,0.0105315947843531,0.00957446808510638,0.111702127659574,5.01504513540622e-4,0.00100300902708124,0
12091020301,Florida,Okaloosa County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,37800,0.191,29080,1620,149300,132000,232.59,1599,797,5456,323,103,5,57,225,269,19,187,3101,9416,0.16981733220051,0.08464316057774,0.579439252336449,0.034303313508921,0.0109388275276126,5.31011045029737e-4,0.006053525913339,0.0238954970263381,0.0285683942225998,0.00612705578845534,0.0603031280232183,0,0,0
12091020302,Florida,Okaloosa County,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11700,22600,0.181,36870,1340,146600,105700,163.38,1226,528,4581,967,59,16,38,215,275,258,212,2217,6444,0.190254500310366,0.0819366852886406,0.710893854748603,0.150062073246431,0.00915580384854128,0.00248292985723153,0.00589695841092489,0.0333643699565487,0.042675356921167,0.11637347767253,0.0956247180875056,0,0,0
12091020400,Florida,Okaloosa County,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,17400,46700,0.211,20000,1300,154400,101500,196.67,1554,891,5381,785,88,8,56,316,329,132,205,2603,7916,0.196311268317332,0.11255684689237,0.679762506316321,0.099166245578575,0.0111167256189995,0.00101061141990905,0.00707427993936331,0.0399191510864073,0.0415613946437595,0.050710718401844,0.0787552823665002,1.26326427488631e-4,2.52652854977261e-4,0
12091020500,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,1,4,16,0,18600,50100,0.214,20350,1390,152600,109500,196.49,2014,843,5589,848,100,20,33,344,319,326,599,3360,8202,0.245549865886369,0.102779809802487,0.681419166057059,0.103389417215313,0.0121921482565228,0.00243842965130456,0.00402340892465252,0.0419409900024384,0.0388929529383077,0.0970238095238095,0.17827380952381,4.87685930260912e-4,0.00195074372104365,0
12091020600,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,22200,76700,0.191,13010,1450,164800,120200,198.37,2747,587,6267,2106,379,31,44,632,709,56,170,4200,10391,0.264363391396401,0.056491194302762,0.603118082956405,0.202675392166298,0.0364738716196709,0.00298335097680685,0.00423443364450005,0.0608218650755461,0.0682321239534212,0.0133333333333333,0.0404761904761905,0,0,0
12091020700,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,23000,73100,0.215,14780,1380,164800,115200,237.29,2438,972,7229,1091,340,17,53,556,582,273,690,4387,11157,0.218517522631532,0.0871201936004302,0.647934032445998,0.0977861432284664,0.0304741417943892,0.00152370708971946,0.00475038092677243,0.049834184816707,0.0521645603656897,0.0622293138819239,0.157282881240027,0,0,0
12091020800,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,83600,295100,0.329,13020,1930,268300,267700,NA,1668,492,4101,442,121,16,19,415,475,29,32,1491,4847,0.344130389931917,0.101506086238911,0.846090365174335,0.0911904270682897,0.0249638951929028,0.00330101093459872,0.00391995048483598,0.0856199711161543,0.0979987621208995,0.0194500335345406,0.0214621059691482,0,4.1262636682484e-4,0
12091020900,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,7,1,77000,231300,0.358,17860,1900,257400,265000,290.61,1266,868,5012,168,154,6,22,229,231,0,50,2395,6353,0.199275932630253,0.13662836455218,0.788918621123878,0.0264441995907445,0.0242405162915158,9.44435699669447e-4,0.00346293089878797,0.0360459625373839,0.0363607744372737,0,0.0208768267223382,0,0.00110184164961436,1.57405949944908e-4
12091021001,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,79900,245300,0.377,16480,1760,269000,245800,342.7,1283,993,5150,133,102,0,21,192,214,14,0,2395,6793,0.188870896511114,0.146179891064331,0.75813337258943,0.0195789783600765,0.015015457088179,0,0.00309141763580156,0.0282643898130428,0.031503017812454,0.0058455114822547,0,1.47210363609598e-4,2.94420727219196e-4,0
12091021002,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,0,84100,305700,0.36,11920,1680,280600,232600,344.61,933,875,4199,90,103,2,17,160,199,21,48,2284,5097,0.183048852266039,0.171669609574259,0.823817932116932,0.0176574455562095,0.0202079654698842,3.92387679026879e-4,0.00333529527172847,0.0313910143221503,0.0390425740631744,0.00919439579684764,0.021015761821366,0,9.80969197567196e-4,0
12091021101,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,5,0,61200,254900,0.363,9350,1250,263000,150800,329.96,551,623,2774,165,102,1,21,125,155,94,130,1548,3636,0.151540154015402,0.171342134213421,0.762926292629263,0.0453795379537954,0.0280528052805281,2.75027502750275e-4,0.00577557755775578,0.0343784378437844,0.0426292629262926,0.0607235142118863,0.0839793281653747,2.75027502750275e-4,0.00137513751375138,0
12091021102,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,76200,263000,0.433,14230,1520,256600,198400,332.55,1657,1098,6636,250,240,13,41,406,415,72,228,3243,7824,0.211784253578732,0.140337423312883,0.848159509202454,0.0319529652351738,0.0306748466257669,0.00166155419222904,0.00524028629856851,0.0518916155419223,0.0530419222903885,0.0222016651248844,0.0703052728954672,0,2.55623721881391e-4,0
12091021200,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,1,1,5,0,69800,260400,0.444,12080,1410,237400,162800,258.99,995,794,5125,364,212,9,35,346,347,112,319,2540,6253,0.159123620662082,0.126979050055973,0.819606588837358,0.0582120582120582,0.0339037262114185,0.00143930913161682,0.00559731328962098,0.0553334399488246,0.0554933631856709,0.0440944881889764,0.125590551181102,1.59923236846314e-4,7.99616184231569e-4,0
12091021400,Florida,Okaloosa County,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,564,4,1120,137,33,11,11,177,230,10,11,821,1906,0.295907660020986,0.00209863588667366,0.587618048268625,0.0718782791185729,0.0173137460650577,0.00577124868835257,0.00577124868835257,0.0928646379853095,0.120671563483736,0.0121802679658952,0.0133982947624848,0,0,0
12091021501,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,83300,340300,0.415,10650,1610,243100,200400,289.39,775,561,3105,340,151,21,26,247,295,41,94,1837,3892,0.19912641315519,0.144141829393628,0.797790339157246,0.0873586844809866,0.03879753340185,0.00539568345323741,0.00668036998972251,0.0634635149023638,0.0757965056526208,0.0223189983669026,0.0511703864997278,2.5693730729702e-4,0.00102774922918808,0
12091021502,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,73900,299000,0.396,10830,1580,244500,187800,274.16,860,770,3122,314,143,16,14,308,303,50,177,1636,4250,0.202352941176471,0.181176470588235,0.734588235294118,0.0738823529411765,0.0336470588235294,0.00376470588235294,0.00329411764705882,0.0724705882352941,0.0712941176470588,0.0305623471882641,0.108190709046455,0,2.35294117647059e-4,0
12091021600,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,90600,261700,0.488,19730,1850,250100,242900,273.17,391,491,1741,55,40,0,3,54,50,113,26,1167,2196,0.178051001821494,0.223588342440801,0.792805100182149,0.0250455373406193,0.0182149362477231,0,0.00136612021857923,0.0245901639344262,0.0227686703096539,0.0968294772922022,0.0222793487574979,0,0,0
12091021700,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,94000,300100,0.487,16170,1800,246300,229000,264.35,498,662,2337,81,50,6,15,77,87,0,45,1216,2662,0.187077385424493,0.248685199098422,0.877911344853494,0.0304282494365139,0.0187828700225394,0.00225394440270473,0.00563486100676183,0.0289256198347107,0.0326821938392186,0,0.0370065789473684,0,0,0
12091021801,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,0,51100,234600,0.333,7590,1210,231200,122900,292.64,1156,366,3419,661,187,14,26,402,449,60,261,2213,5020,0.230278884462151,0.0729083665338645,0.681075697211155,0.131673306772908,0.0372509960159363,0.00278884462151394,0.0051792828685259,0.0800796812749004,0.0894422310756972,0.0271125169453231,0.117939448712155,0,7.96812749003984e-4,0
12091021802,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,1,1,4,0,62000,258500,0.354,9140,1430,229000,153300,249.92,1005,943,3707,651,144,16,28,467,611,440,327,2878,5710,0.17600700525394,0.165148861646235,0.649211908931699,0.114010507880911,0.0252189141856392,0.00280210157618214,0.00490367775831874,0.0817863397548161,0.107005253940455,0.152883947185546,0.113620569840167,1.75131348511384e-4,7.00525394045534e-4,0
12091021900,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,54800,223400,0.324,9520,1400,233800,150600,305.11,1885,951,5493,1639,420,27,30,587,680,205,257,3723,7698,0.244868797090153,0.123538581449727,0.713561964146532,0.212912444790855,0.0545596258768511,0.00350740452065472,0.00389711613406079,0.0762535723564562,0.0883346323720447,0.0550631211388665,0.0690303518667741,0,0,0
12091022001,Florida,Okaloosa County,0,0,0,0,0,0,1,0,1,0,0,0,0,2,8,0,46500,192600,0.342,9420,1250,214700,121800,203.12,852,457,2527,625,123,4,29,620,792,73,485,2003,4224,0.201704545454545,0.108191287878788,0.598248106060606,0.147964015151515,0.0291193181818182,9.46969696969697e-4,0.0068655303030303,0.146780303030303,0.1875,0.036445332001997,0.242136794807788,4.73484848484848e-4,0.00189393939393939,0
12091022002,Florida,Okaloosa County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,68300,250100,0.414,12610,1490,239500,174900,293.01,653,540,2571,386,141,0,26,269,352,111,157,1721,3770,0.173209549071618,0.143236074270557,0.681962864721485,0.102387267904509,0.0374005305039788,0,0.00689655172413793,0.0713527851458886,0.093368700265252,0.0644973852411389,0.0912260313771063,0,7.95755968169761e-4,0
12091022100,Florida,Okaloosa County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,60600,248200,0.459,10160,1240,221900,126200,251.91,678,415,2352,314,130,10,30,291,334,165,233,1575,3485,0.19454806312769,0.119081779053085,0.67489239598278306,0.0901004304160689,0.0373027259684362,0.00286944045911047,0.00860832137733142,0.0835007173601148,0.0958393113342898,0.104761904761905,0.147936507936508,2.86944045911047e-4,2.86944045911047e-4,0
12091022300,Florida,Okaloosa County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,106300,381400,0.593,12550,1470,250400,185200,236.94,474,308,1893,177,85,2,20,164,213,59,204,1274,2655,0.178531073446328,0.116007532956686,0.712994350282486,0.0666666666666667,0.032015065913371,7.53295668549906e-4,0.00753295668549906,0.0617702448210923,0.080225988700565,0.0463108320251177,0.160125588697017,0,0.00150659133709981,0
12091022400,Florida,Okaloosa County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,96100,337600,0.619,13450,1470,233600,168400,350.04,724,676,3278,154,112,4,16,200,237,42,109,1890,4037,0.17934109487243,0.167451077532821,0.811989100817439,0.0381471389645777,0.0277433737924201,9.90834778300718e-4,0.00396333911320287,0.0495417389150359,0.0587069606143176,0.0222222222222222,0.0576719576719577,2.4770869457518e-4,7.43126083725539e-4,0
12091022500,Florida,Okaloosa County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,65800,246100,0.435,12270,1440,228200,159500,331.88,809,766,3084,417,113,27,37,213,285,96,306,1951,4217,0.191842542091534,0.181645719705952,0.731325586910126,0.0988854635997154,0.0267963006876927,0.00640265591652834,0.00877400995968698,0.0505098411192791,0.0675835902300213,0.0492055356227576,0.15684264479754,0,0.00118567702157932,0
12091022600,Florida,Okaloosa County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,6,0,59400,255100,0.453,8720,1190,211800,112700,NA,611,449,1989,626,136,8,25,269,330,169,414,2049,3668,0.166575790621592,0.122410032715376,0.542257360959651,0.170665212649945,0.0370774263904035,0.00218102508178844,0.00681570338058888,0.0733369683751363,0.0899672846237732,0.0824792581747194,0.202049780380674,2.72628135223555e-4,0.00163576881134133,0
12091022700,Florida,Okaloosa County,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,55500,219400,0.425,10860,1250,225300,128600,285.29,593,663,2669,379,152,2,19,188,206,41,168,1947,3810,0.155643044619423,0.174015748031496,0.700524934383202,0.0994750656167979,0.0398950131233596,5.249343832021e-4,0.00498687664041995,0.0493438320209974,0.0540682414698163,0.0210580380071905,0.086286594761171,0,2.6246719160105e-4,0
12091022800,Florida,Okaloosa County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,50000,211000,0.396,9470,1210,218000,115900,220.81,407,268,1427,422,60,3,15,119,265,47,227,1175,2460,0.165447154471545,0.108943089430894,0.580081300813008,0.171544715447154,0.024390243902439,0.00121951219512195,0.00609756097560976,0.0483739837398374,0.107723577235772,0.04,0.193191489361702,0,8.13008130081301e-4,0
