CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,DollarStoreCount,DollarStoreBinary,SnapStoreCount,SnapStoreBinary,WalmartCount,WalmartBinary,Land.Value.1.4.Acre.Lot.Standardized,Land.Value.per.Acre.as.is,Land.Share.of.Property.Value,Lot.Size,Interior.Square.Feet,Property.Value.Standardized,Property.Value.as.is,HPI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,HousingUnits,TotalPopulation,ChildShare,SeniorShare,WhiteShare,BlackShare,AsianShare,NHOPIShare,AIANShare,OMultirShare,HispanicShare,HUNVShare,SNAPShare
12086000206,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,75800,363400,0.32,6970,1240,287600,181700,388.75,1398,581,1055,3722,117,2,8,445,1193,243,589,1721,6226,0.22454224221008673,0.09331834243495021,0.16945069065210408,0.5978156119498875,0.018792161901702537,3.2123353678124e-4,0.00128493414712496,0.0714744619338259,0.19161580469000963,0.1411969785008716,0.3422428820453225
12086000209,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,79400,329100,0.353,9490,1420,277000,203500,350.85,1862,510,1294,4944,95,0,16,346,1202,365,773,3051,9245,0.2014061654948621,0.055164954029204974,0.13996755002704164,0.5347755543537047,0.010275824770146024,0,0.0017306652244456463,0.0374256354786371,0.1300162249864792,0.11963290724352671,0.25335955424451
12086000211,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,131100,628600,0.444,7050,1280,350500,229200,366.49,709,361,1946,749,138,5,17,294,1574,30,110,1103,2812,0.25213371266002843,0.12837837837837837,0.6920341394025604,0.26635846372688476,0.04907539118065434,0.0017780938833570413,0.00604551920341394,0.10455192034139403,0.5597439544807966,0.027198549410698096,0.09972801450589303
12086000213,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,107100,464900,0.366,8780,1640,314100,256000,532.98,1406,501,2464,1992,275,0,10,308,1193,152,367,1646,5005,0.2809190809190809,0.1000999000999001,0.49230769230769234,0.398001998001998,0.054945054945054944,0,0.001998001998001998,0.06153846153846154,0.23836163836163837,0.09234507897934387,0.2229647630619684
12086000214,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,124200,541400,0.373,8780,1750,341600,292600,593.53,1577,827,3445,1793,277,8,15,403,1874,240,455,2725,6754,0.23349126443588986,0.12244595795084394,0.5100681077879775,0.26547231270358307,0.04101273319514362,0.0011844832691738228,0.002220906129700918,0.05966834468463133,0.277465205803968,0.08807339449541285,0.1669724770642202
12086000215,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,69800,277600,0.307,10420,1580,269800,216500,275.65,994,270,545,2861,69,0,12,219,576,178,413,1306,4197,0.23683583512032405,0.06433166547533953,0.12985465808911126,0.6816773886109125,0.016440314510364547,0,0.0028591851322373124,0.05218012866333095,0.13724088634739098,0.1362940275650842,0.31623277182235837
12086000216,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,77000,361300,0.334,7440,1290,279200,184800,371.4,1022,395,760,2942,140,0,6,252,787,89,298,1128,4954,0.20629794105773114,0.07973354864755752,0.15341138473960436,0.5938635446104158,0.028259991925716592,0,0.0012111425111021397,0.050867985466289865,0.158861526039564,0.07890070921985816,0.2641843971631206
12086000217,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67100,283900,0.295,9360,1440,274500,206800,422.64,1607,530,852,4455,129,2,21,370,968,204,591,1796,6545,0.24553093964858672,0.08097784568372804,0.13017570664629488,0.680672268907563,0.01970970206264324,3.0557677616501144e-4,0.0032085561497326204,0.05653170359052712,0.14789915966386555,0.11358574610244988,0.3290645879732739
12086000218,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62700,266000,0.307,9450,1310,266600,187900,261.66,878,345,559,2666,34,0,6,166,575,111,304,1032,3873,0.22669765040020656,0.08907823392718822,0.14433255873999484,0.6883552801445908,0.008778724502969274,0,0.001549186676994578,0.042860831396849985,0.14846372321198037,0.10755813953488372,0.29457364341085274
12086000219,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,5,1,0,0,105900,458600,0.423,8970,1290,324100,223200,207.61,1169,488,1421,2681,88,0,47,406,1387,382,478,1855,5241,0.22304903644342683,0.09311200152642625,0.2711314634611715,0.5115435985498951,0.016790688799847357,0,0.00896775424537302,0.07746613241747759,0.2646441518794123,0.2059299191374663,0.25768194070080863
12086000220,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,1,0,0,77000,331800,0.347,9040,1290,288200,198500,434.13,1283,380,1220,3102,77,2,31,281,1112,294,427,1649,4674,0.2744972186563971,0.08130081300813008,0.2610183996576808,0.6636713735558408,0.01647411210954215,4.278990158322636e-4,0.006632434745400086,0.06011981172443304,0.23791185280273855,0.17828987265009097,0.25894481503941785
12086000301,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62500,224600,0.299,12520,1520,270000,216200,510.26,1924,792,1606,5253,153,7,19,489,1422,132,611,2315,7769,0.24765092032436606,0.10194362208778479,0.2067190114557858,0.6761487964989059,0.019693654266958426,9.010168618869867e-4,0.0024456171965503925,0.0629424636375338,0.1830351396576136,0.05701943844492441,0.26393088552915767
12086000302,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,65600,252500,0.336,11810,1400,265000,204000,389.93,635,245,741,1513,88,3,2,126,705,34,133,691,2610,0.24329501915708812,0.09386973180076628,0.28390804597701147,0.5796934865900383,0.03371647509578544,0.0011494252873563218,7.662835249042146e-4,0.04827586206896552,0.27011494252873564,0.049204052098408106,0.19247467438494936
12086000305,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,63800,213300,0.292,14640,1700,271400,245300,418.89,2245,866,1259,6048,82,3,13,403,1133,477,829,2595,8257,0.2718905171369747,0.10488070727867264,0.15247668644786241,0.7324694198861572,0.009930967663800411,3.6332808526099065e-4,0.0015744217027976262,0.04880707278672641,0.1372169068669008,0.1838150289017341,0.3194605009633911
12086000306,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,6,1,0,0,106700,420200,0.373,10320,1470,348700,267200,472.34,1403,551,1327,3616,52,2,18,405,1245,378,534,1961,5235,0.2680038204393505,0.1052531041069723,0.2534861509073543,0.6907354345749761,0.009933142311365807,3.8204393505253105e-4,0.0034383954154727794,0.07736389684813753,0.23782234957020057,0.19275879653238143,0.27231004589495156
12086000307,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61800,267300,0.303,8800,1270,264600,178400,426.86,1130,535,1322,3001,57,0,21,385,1444,42,337,1238,4536,0.24911816578483245,0.11794532627865961,0.2914462081128748,0.6615961199294532,0.012566137566137565,0,0.004629629629629629,0.08487654320987655,0.318342151675485,0.033925686591276254,0.27221324717285944
12086000308,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,0,81800,312800,0.351,10890,1490,284500,222700,495.55,1257,640,1497,3467,96,5,22,305,1326,56,352,1406,5681,0.22126386199612744,0.11265622249603943,0.26350994543214223,0.6102798803027636,0.016898433374405913,8.801267382503081e-4,0.0038725576483013553,0.05368773103326879,0.2334096109839817,0.03982930298719772,0.2503556187766714
12086000403,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,50900,266100,0.236,5620,1090,257000,145700,120.11,1760,805,650,5473,4,11,21,177,913,544,1194,2824,7829,0.22480521139353685,0.10282283816579384,0.08302465193511305,0.6990675692936518,5.109209349853111e-4,0.0014050325712096053,0.002682334908672883,0.022608251373100012,0.11661770341039725,0.19263456090651557,0.4228045325779037
12086000404,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47400,207000,0.269,8750,1230,233400,154600,244.31,1459,781,1048,4616,13,8,18,399,1373,146,675,2168,7219,0.20210555478598144,0.10818672946391467,0.14517246155977281,0.6394237429006787,0.0018008034353788613,0.0011081867294639148,0.002493420141293808,0.05527081313201274,0.19019254744424435,0.06734317343173432,0.31134686346863466
12086000405,Florida,Miami-Dade County,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,1,0,0,54300,245900,0.279,7990,1220,248200,161500,324.66,1054,507,722,3344,32,0,15,272,893,39,338,1158,4157,0.25354823189800335,0.12196295405340389,0.1736829444310801,0.80442626894395,0.007697859032956459,0,0.0036083714216983403,0.0654318017801299,0.2148183786384412,0.03367875647668394,0.2918825561312608
12086000409,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,50100,245400,0.248,6650,1190,244600,150800,264.12,1301,485,892,3288,43,2,2,450,1253,52,525,1331,4995,0.26046046046046045,0.0970970970970971,0.1785785785785786,0.6582582582582582,0.008608608608608608,4.004004004004004e-4,4.004004004004004e-4,0.09009009009009009,0.25085085085085085,0.03906836964688205,0.3944402704733283
12086000410,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,6,1,0,0,60400,274600,0.311,7980,1180,256600,161900,217.15,1037,453,927,3019,37,5,2,241,1206,68,337,1113,4444,0.23334833483348336,0.10193519351935193,0.2085958595859586,0.6793429342934293,0.008325832583258325,0.0011251125112511251,4.5004500450045e-4,0.05423042304230423,0.27137713771377137,0.061096136567834684,0.302785265049416
12086000411,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,6,1,0,0,51700,234300,0.274,7910,1280,231700,155200,268.85,1439,446,752,4188,19,5,14,320,1076,374,689,1817,5418,0.26559616094499816,0.08231819859726837,0.13879660391288298,0.7729789590254706,0.0035068290882244372,9.228497600590623e-4,0.002583979328165375,0.05906238464377999,0.19859726836471023,0.2058337919647771,0.37919647771051185
12086000412,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,53900,219400,0.287,9860,1350,238200,173100,240.21,1596,952,2239,4020,9,6,11,426,2699,316,846,2211,7164,0.22278056951423786,0.1328866554997208,0.31253489670575096,0.5611390284757118,0.001256281407035176,8.375209380234506e-4,0.0015354550530429928,0.059463986599664995,0.3767448352875489,0.14292175486205336,0.38263229308005425
12086000413,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,8,1,0,0,55200,223100,0.287,9740,1360,242000,174000,352.91,1384,400,651,3805,28,4,21,316,842,164,369,1464,4908,0.28198859005704974,0.08149959250203749,0.132640586797066,0.7752648736756316,0.0057049714751426246,8.149959250203749e-4,0.004278728606356968,0.06438467807660962,0.17155664221678893,0.11202185792349727,0.2520491803278688
12086000414,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,60600,221900,0.355,12230,1370,236900,175700,242.68,1330,533,419,4026,16,1,15,163,492,296,447,1932,4676,0.2844311377245509,0.1139863130881095,0.089606501283148,0.8609923011120616,0.003421727972626176,2.13857998289136e-4,0.00320786997433704,0.03485885372112917,0.10521813515825491,0.15320910973084886,0.23136645962732919
12086000501,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54500,230000,0.258,9230,1360,259100,189300,375.69,1861,660,2513,4557,52,1,24,431,2859,116,822,1814,7093,0.2623713520372198,0.09304948540814888,0.35429296489496687,0.642464401522628,0.00733117157761173,1.4098406880022558e-4,0.0033836176512054136,0.06076413365289722,0.4030734526998449,0.0639470782800441,0.4531422271223815
12086000503,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,49300,229300,0.275,7350,1160,228100,140700,222.19,2115,546,1949,4333,20,20,13,447,2491,584,1244,2906,7548,0.2802066772655008,0.07233704292527822,0.2582140964493906,0.5740593534711181,0.002649708532061473,0.002649708532061473,0.0017223105458399576,0.05922098569157393,0.3300211976682565,0.20096352374397797,0.428079834824501
12086000504,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,55400,254900,0.28,7700,1180,252800,160700,218.49,1077,558,1758,2254,15,3,13,327,2192,253,807,1684,4896,0.21997549019607843,0.11397058823529412,0.3590686274509804,0.460375816993464,0.0030637254901960784,6.127450980392157e-4,0.0026552287581699347,0.06678921568627451,0.4477124183006536,0.1502375296912114,0.47921615201900236
12086000601,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,114500,522200,0.386,7910,1430,342200,245800,400.05,1004,1249,5146,94,4,0,3,165,5024,59,362,1525,4924,0.20389926888708368,0.25365556458164096,1.0450852965069048,0.019090170593013808,8.123476848090983e-4,0,6.092607636068237e-4,0.033509341998375304,1.0203086921202276,0.038688524590163934,0.23737704918032787
12086000602,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,120500,556900,0.389,7680,1390,361000,252100,527.92,980,1150,5233,75,4,0,0,189,5134,159,556,1543,5534,0.17708709794000724,0.20780628839898807,0.9456089627755692,0.013552584026020961,7.228044813877846e-4,0,0,0.03415251174557282,0.9277195518612216,0.10304601425793908,0.36033700583279327
12086000603,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,114700,508700,0.396,8320,1460,333300,245200,513.95,961,1168,5275,75,6,0,3,149,5160,144,570,1626,4983,0.1928557094120008,0.23439694962873772,1.0585992374071844,0.015051173991571343,0.0012040939193257074,0,6.020469596628537e-4,0.029901665663255066,1.0355207706201084,0.08856088560885608,0.3505535055350554
12086000604,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,117600,554500,0.382,7090,1390,343800,235900,454.1,1101,1505,6091,141,24,0,7,184,6072,134,656,1869,6216,0.17712355212355213,0.24211711711711711,0.9798906048906049,0.022683397683397683,0.003861003861003861,0,0.0011261261261261261,0.029601029601029602,0.9768339768339769,0.07169609416800428,0.35098983413590157
12086000605,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,114400,515600,0.401,8080,1490,321100,238500,486.12,863,1042,4585,83,10,0,2,126,4592,39,604,1327,4494,0.19203382287494436,0.23186470850022253,1.0202492211838006,0.01846906987093903,0.0022251891410769915,0,4.450378282153983e-4,0.028037383177570093,1.0218068535825544,0.0293896006028636,0.45516201959306707
12086000607,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,1,0,0,111000,506100,0.376,7830,1440,335000,242000,398.87,791,1225,4669,104,0,0,1,149,4648,194,619,1524,4509,0.17542692392991793,0.27167886449323575,1.03548458638279,0.023064981148813484,0,0,2.2177866489243733e-4,0.03304502106897316,1.0308272344200489,0.1272965879265092,0.4061679790026247
12086000608,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116300,531200,0.396,7780,1470,327500,239300,402.36,1266,1401,6636,263,2,0,6,252,6873,347,1097,2418,6678,0.18957771787960467,0.20979335130278526,0.9937106918238994,0.03938304881701108,2.994908655286014e-4,0,8.984725965858042e-4,0.03773584905660377,1.0292003593890386,0.1435070306038048,0.45368072787427627
12086000707,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,130900,713300,0.346,4930,1420,357900,233300,497.27,1215,1270,6166,141,52,1,2,279,6302,76,751,2050,7012,0.17327438676554477,0.1811180832857958,0.8793496862521392,0.02010838562464347,0.007415858528237307,1.426126640045636e-4,2.852253280091272e-4,0.03978893325727324,0.8987450085567599,0.037073170731707315,0.36634146341463414
12086000708,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121100,551600,0.376,7970,1570,345600,268600,521.87,1048,1620,6071,136,70,1,10,192,6002,238,858,2188,6116,0.17135382603008503,0.2648790058862001,0.9926422498364944,0.02223675604970569,0.01144538914323087,1.6350555918901244e-4,0.0016350555918901242,0.031393067364290386,0.9813603662524526,0.10877513711151737,0.3921389396709324
12086000709,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112200,522800,0.364,7470,1500,333200,246100,296.49,957,1435,5789,137,2,0,2,179,5889,277,836,2112,6687,0.14311350381336924,0.2145954837744878,0.8657095857634216,0.020487513085090475,2.990877822640945e-4,0,2.990877822640945e-4,0.026768356512636458,0.8806639748766263,0.13115530303030304,0.3958333333333333
12086000711,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,114900,557500,0.359,6780,1460,339100,241500,313.77,1129,1145,5119,422,8,1,13,205,5326,257,825,1967,6236,0.1810455420141116,0.18361128928800513,0.8208787684413086,0.06767158434894163,0.0012828736369467607,1.6035920461834508e-4,0.002084669660038486,0.032873636946760744,0.8540731237973059,0.13065582104728013,0.4194204372140315
12086000804,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,1,0,0,112300,533300,0.363,7150,1540,321700,240800,354.1,889,1005,4583,116,9,0,4,152,4621,108,716,1521,4750,0.1871578947368421,0.21157894736842106,0.964842105263158,0.024421052631578948,0.001894736842105263,0,8.421052631578948e-4,0.032,0.9728421052631578,0.07100591715976332,0.4707429322813938
12086000805,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,4,1,0,0,111200,521100,0.384,7330,1450,320700,228600,379.41,965,1409,5792,120,12,0,2,214,5873,203,687,1771,5865,0.16453537936913895,0.2402387041773231,0.9875532821824382,0.020460358056265986,0.0020460358056265983,0,3.4100596760443307e-4,0.03648763853367434,1.0013640238704178,0.11462450592885376,0.3879164313946923
12086000808,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,6,1,0,0,115200,554700,0.37,6910,1450,336400,237900,223.24,718,795,3779,131,7,0,1,164,3897,134,776,1428,4117,0.17439883410250182,0.19310177313577848,0.9179013845032791,0.031819285887782364,0.0017002671848433326,0,2.4289531212047608e-4,0.039834831187758074,0.9465630313334953,0.0938375350140056,0.5434173669467787
12086000901,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,58200,268400,0.251,7610,1280,273400,186500,407.03,1607,1217,6344,1200,15,0,13,655,6979,137,799,2090,7506,0.21409539035438316,0.16213695710098588,0.8451905142552625,0.15987210231814547,0.0019984012789768186,0,0.0017319477751132426,0.08726352251532107,0.9297895017319477,0.06555023923444976,0.38229665071770336
12086000902,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51700,233200,0.247,8110,1210,264900,175700,377.82,1414,974,4393,1967,18,1,21,626,5083,136,551,1881,5783,0.24450977001556284,0.16842469306588276,0.7596403250907834,0.34013487809095627,0.0031125713297596403,1.7292062943109114e-4,0.003631333218052914,0.10824831402386305,0.8789555593982362,0.07230196703880915,0.29292929292929293
12086001002,Florida,Miami-Dade County,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,51000,230400,0.268,7850,1220,233800,154700,198.65,1732,878,1019,4994,6,0,20,363,1426,315,802,2214,6580,0.2632218844984802,0.13343465045592706,0.15486322188449847,0.7589665653495441,9.11854103343465e-4,0,0.00303951367781155,0.055167173252279635,0.21671732522796353,0.14227642276422764,0.36224028906955735
12086001003,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,50100,237300,0.251,7120,1160,246800,154300,210.59,1304,874,1135,3993,9,2,9,331,1510,220,647,1961,5480,0.23795620437956205,0.1594890510948905,0.2071167883211679,0.7286496350364964,0.0016423357664233577,3.64963503649635e-4,0.0016423357664233577,0.0604014598540146,0.2755474452554745,0.11218765935747067,0.32993370729219784
12086001006,Florida,Miami-Dade County,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,139900,605300,0.48,9140,1410,347100,264800,263.76,1231,475,1019,3181,22,0,24,447,1377,285,554,1546,4509,0.27300953648259035,0.10534486582390774,0.22599245952539365,0.7054779330228432,0.004879130627633622,0,0.0053226879574184965,0.09913506320691949,0.30538922155688625,0.18434670116429497,0.35834411384217335
12086001101,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,125000,559200,0.438,8160,1350,339500,239100,495.17,1196,634,1586,3272,108,0,6,331,1314,51,368,1520,6066,0.19716452357401912,0.10451697988789976,0.2614573030003297,0.5393999340586878,0.017804154302670624,0,9.891196834817012e-4,0.054566435872073854,0.2166172106824926,0.03355263157894737,0.24210526315789474
12086001102,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,150000,690700,0.458,8290,1390,389000,287000,495.4,869,471,1673,2946,77,2,17,287,1221,54,246,1261,5650,0.15380530973451328,0.08336283185840708,0.2961061946902655,0.5214159292035399,0.013628318584070797,3.5398230088495576e-4,0.003008849557522124,0.05079646017699115,0.21610619469026549,0.04282315622521808,0.1950832672482157
12086001103,Florida,Miami-Dade County,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,156600,720500,0.476,7980,1300,399400,277200,522.57,1027,442,1269,2500,36,0,8,363,1295,35,315,1475,3840,0.2674479166666667,0.11510416666666666,0.33046875,0.6510416666666666,0.009375,0,0.0020833333333333333,0.09453125,0.3372395833333333,0.023728813559322035,0.2135593220338983
